observation_id,source_file,source_file_type,api_snapshot_timestamp,observation_timestamp,ais_received_timestamp,freshness_minutes,imo,mmsi,vessel_name,vtype_raw,vtype7_bulk_candidate,lat,lon,speed,course,nav_status,destination,zone_name,source,raw_record_index,exact_duplicate_observation,imo_observation_sequence,ext_mmsi,ext_vessel_name,ext_vtype_raw,vessel_type,callsign,dwt,gt,built,draught,size_a,size_b,size_c,size_d,flag,ext_destination,eta,current_port,current_port_id,current_port_unloco,current_port_country,current_port_arr_utc,last_port,last_port_id,last_port_unloco,last_port_country,last_port_dep_utc,next_port,next_port_id,next_port_unloco,next_port_country,next_port_eta_utc,avg_sog,max_sog,distance_covered,wind_knots,wind_direction,humidity,pressure,temperature,visibility,_merge,extended_metadata_available,derived_vessel_class,vessel_age_years,metadata_fields_available,metadata_completeness_ratio,is_bulk_carrier,is_extended_verified,is_recent_6h,usable_bulk_observation,next_port_eta_datetime
zone_australia_gladstone_hay_point_20260828T041615Z.json_65,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28 04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T02:30:00Z,106.25,,503058310,TRADITION,9,False,-23.07663,150.9963,9.5,337.8,15,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,65,True,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,False,OTHER,,0,0.0,False,False,True,False,
zone_australia_gladstone_hay_point_20260828T041615Z.json_66,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28 04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T04:13:58Z,2.283333333333333,,503070820,C'EST LA VIE,9,False,-23.16254,150.9533,0.3,511.0,15,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,66,False,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,False,OTHER,,0,0.0,False,False,True,False,
zone_australia_gladstone_hay_point_20260828T041615Z.json_67,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28 04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T03:06:53Z,69.36666666666666,,503757300,COROMANDEL,9,False,-23.83261,151.24519,0.1,511.0,15,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,67,True,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,False,OTHER,,0,0.0,False,False,True,False,
zone_australia_gladstone_hay_point_20260828T041615Z.json_68,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28 04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T02:42:15Z,94.0,,503614800,ALKIRA,3,False,-23.83211,151.24155,0.0,511.0,0,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,68,True,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,False,OTHER,,0,0.0,False,False,True,False,
zone_australia_gladstone_hay_point_20260828T041615Z.json_69,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28 04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T02:58:26Z,77.81666666666666,,503185840,GAME ON,9,False,-23.83293,151.24527,0.0,97.0,15,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,69,True,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,False,OTHER,,0,0.0,False,False,True,False,
zone_australia_gladstone_hay_point_20260828T041615Z.json_70,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28 04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T04:15:43Z,0.5333333333333333,,503157420,SCOOTER SAILS,9,False,-23.16499,150.95044,0.3,511.0,15,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,70,False,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,False,OTHER,,0,0.0,False,False,True,False,
zone_australia_gladstone_hay_point_20260828T041615Z.json_71,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28 04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T02:07:26Z,128.81666666666666,,503048520,KIA ORA,9,False,-23.15138,150.92632,5.0,244.4,15,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,71,True,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,False,OTHER,,0,0.0,False,False,True,False,
zone_australia_gladstone_hay_point_20260828T041615Z.json_72,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28 04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T04:15:00Z,1.25,,503136410,INCEPTION,9,False,-23.18735,150.93256,0.2,511.0,15,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,72,False,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,False,OTHER,,0,0.0,False,False,True,False,
zone_australia_gladstone_hay_point_20260828T041615Z.json_73,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28 04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T04:15:36Z,0.65,,503535500,MIXD NUTZ,9,False,-23.16038,150.95413,0.0,87.0,15,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,73,False,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,False,OTHER,,0,0.0,False,False,True,False,
zone_australia_gladstone_hay_point_20260828T041615Z.json_74,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28 04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-27T22:37:04Z,339.18333333333334,,503039620,BELLA LUCA,9,False,-23.27853,150.99216,4.6,116.1,15,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,74,True,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,False,OTHER,,0,0.0,False,False,True,False,
zone_australia_gladstone_hay_point_20260828T041615Z.json_75,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28 04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T02:32:20Z,103.91666666666669,,503082090,TWILIGHT,9,False,-23.41496,151.0029,4.0,220.2,15,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,75,True,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,False,OTHER,,0,0.0,False,False,True,False,
zone_australia_gladstone_hay_point_20260828T041615Z.json_76,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28 04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T00:25:01Z,231.2333333333333,,503736600,DIVA 8,3,False,-23.83634,151.24632,5.4,308.2,15,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,76,True,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,False,OTHER,,0,0.0,False,False,True,False,
zone_australia_gladstone_hay_point_20260828T041615Z.json_77,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28 04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T02:57:34Z,78.68333333333334,,503168470,LOW PROFILE,9,False,-23.83234,151.24424,0.0,511.0,15,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,77,True,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,False,OTHER,,0,0.0,False,False,True,False,
zone_australia_gladstone_hay_point_20260828T041615Z.json_78,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28 04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T00:13:29Z,242.76666666666668,,503029670,CONCERTO 2,9,False,-23.25064,150.94313,4.2,154.3,15,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,78,True,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,False,OTHER,,0,0.0,False,False,True,False,
zone_australia_gladstone_hay_point_20260828T041615Z.json_79,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28 04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T00:08:29Z,247.76666666666668,,503100940,CHACO,3,False,-23.83269,151.24287,0.0,511.0,15,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,79,True,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,False,OTHER,,0,0.0,False,False,True,False,
zone_australia_gladstone_hay_point_20260828T041615Z.json_80,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28 04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T03:00:51Z,75.4,,503638830,COBIA,9,False,-23.82855,151.24173,3.5,133.8,15,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,80,True,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,False,OTHER,,0,0.0,False,False,True,False,
zone_australia_gladstone_hay_point_20260828T041615Z.json_81,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28 04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T03:07:57Z,68.3,,503078690,COLANDO,7,True,-23.83271,151.24278,0.0,511.0,15,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,81,True,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,False,BULK_CARRIER,,0,0.0,True,False,True,False,
zone_australia_gladstone_hay_point_20260828T041615Z.json_82,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28 04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T03:07:12Z,69.05,,503166340,AMIRI,9,False,-23.83209,151.24525,0.0,511.0,15,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,82,True,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,False,OTHER,,0,0.0,False,False,True,False,
zone_australia_gladstone_hay_point_20260828T041615Z.json_83,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28 04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T04:14:18Z,1.95,,503188230,ISLAND GIRL,9,False,-23.15934,150.95577,0.2,511.0,15,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,83,False,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,False,OTHER,,0,0.0,False,False,True,False,
zone_australia_gladstone_hay_point_20260828T041615Z.json_84,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28 04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T01:01:17Z,194.96666666666667,,503010510,NICHOLLS,3,False,-23.83156,151.26043,7.9,272.1,15,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,84,True,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,False,OTHER,,0,0.0,False,False,True,False,
zone_australia_gladstone_hay_point_20260828T041615Z.json_85,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28 04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T00:56:12Z,200.05,,503091750,RAHAJA,3,False,-23.83133,151.2431,5.6,235.2,15,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,85,True,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,False,OTHER,,0,0.0,False,False,True,False,
zone_australia_gladstone_hay_point_20260828T041615Z.json_86,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28 04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T02:56:26Z,79.81666666666666,,503167790,MUDSKIPPER,9,False,-23.85695,151.32327,0.1,511.0,15,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,86,True,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,False,OTHER,,0,0.0,False,False,True,False,
zone_australia_gladstone_hay_point_20260828T041615Z.json_87,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28 04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T02:17:48Z,118.45,,503060750,NANCY WAKE,6,False,-23.82765,151.24382,0.0,511.0,15,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,87,True,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,False,OTHER,,0,0.0,False,False,True,False,
zone_australia_gladstone_hay_point_20260828T041615Z.json_88,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28 04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T03:04:09Z,72.1,,503163760,SERENITY CAT,9,False,-23.83166,151.24367,0.0,511.0,15,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,88,True,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,False,OTHER,,0,0.0,False,False,True,False,
zone_australia_gladstone_hay_point_20260828T041615Z.json_89,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28 04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T04:09:36Z,6.65,,995036120,SPSB3,13,False,-23.82584,151.247,0.0,0.0,30,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,89,False,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,False,OTHER,,0,0.0,False,False,True,False,
zone_australia_gladstone_hay_point_20260828T041615Z.json_90,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28 04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T04:14:36Z,1.65,,995036119,SPSB2,13,False,-23.82666,151.24662,0.0,0.0,30,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,90,False,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,False,OTHER,,0,0.0,False,False,True,False,
zone_australia_gladstone_hay_point_20260828T041615Z.json_91,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28 04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T04:14:36Z,1.65,,995036118,SPSB1,13,False,-23.82607,151.24804,0.0,0.0,30,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,91,True,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,False,OTHER,,0,0.0,False,False,True,False,
zone_australia_gladstone_hay_point_20260828T041615Z.json_92,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28 04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T04:11:23Z,4.866666666666666,,995036074,GLT CP4 EAST CARD,13,False,-23.75645,151.17396,0.0,0.0,10,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,92,False,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,False,OTHER,,0,0.0,False,False,True,False,
zone_australia_gladstone_hay_point_20260828T041615Z.json_93,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28 04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T04:11:20Z,4.916666666666667,,995036073,GLT CP2 WEST CARD,13,False,-23.75779,151.17168,0.0,0.0,12,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,93,True,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,False,OTHER,,0,0.0,False,False,True,False,
zone_australia_gladstone_hay_point_20260828T041615Z.json_94,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28 04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T03:02:58Z,73.28333333333333,,995036331,GLT_BEX01_STBD_LAT,13,False,-23.91997,151.49999,0.0,0.0,14,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,94,True,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,False,OTHER,,0,0.0,False,False,True,False,
zone_australia_gladstone_hay_point_20260828T041615Z.json_95,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28 04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T03:16:43Z,59.53333333333333,,995036332,GLT_BEX02_PORT_LAT,13,False,-23.92602,151.49999,0.0,0.0,13,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,95,True,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,False,OTHER,,0,0.0,False,False,True,False,
zone_australia_gladstone_hay_point_20260828T041615Z.json_96,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28 04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T03:05:10Z,71.08333333333333,,5030225,,11,False,-24.02216,151.76419,0.0,0.0,15,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,96,True,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,False,OTHER,,0,0.0,False,False,True,False,
zone_australia_gladstone_hay_point_20260828T041615Z.json_97,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28 04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T03:06:42Z,69.55,9889306,352393000,AZUL TIERRA,7,True,-23.79716,151.5176,0.1,181.0,1,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,97,True,1,352393000.0,AZUL TIERRA,7.0,Cargo,H9PH,,,,10.9,261.0,39.0,21.0,29.0,PA,AU GLT,2026-08-26T21:00:00.000Z,,,,,,DALRYMPLE,133.0,AUHPT,Australia,2026-08-25T22:12:50Z,GLADSTONE,3859.0,AUGLT,Australia,2026-08-26T21:00:00Z,9.7,12.3,243.5,12.0,ENE,73.7,1022.7,19.9,24135.3,both,True,BULK_CARRIER,,4,0.5714285714285714,True,True,True,True,
zone_australia_gladstone_hay_point_20260828T041615Z.json_98,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28 04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T03:06:33Z,69.7,9324502,440422000,WHITE ROSE,7,True,-23.79759,151.47986,0.3,133.0,1,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,98,True,1,440422000.0,WHITE ROSE,7.0,Bulk Carrier,D7KJ,171827.0,89097.0,2006.0,9.3,247.0,42.0,18.0,27.0,KR,AUGLT,2026-08-25T23:00:00.000Z,,,,,,GWANGYANG,5505.0,KRKAN,Korea,2026-08-11T22:32:44Z,GLADSTONE,3859.0,AUGLT,Australia,2026-08-25T23:00:00Z,11.3,14.6,3973.53,12.0,ENE,73.7,1022.7,19.9,24135.3,both,True,BULK_CARRIER,20.0,7,1.0,True,True,True,True,
zone_australia_gladstone_hay_point_20260828T041615Z.json_99,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28 04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T03:31:22Z,44.88333333333333,9885063,636020378,BRILLIANT MERCURY,7,True,-23.81812,151.24128,0.0,138.0,5,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,99,True,1,636020378.0,BRILLIANT MERCURY,7.0,Cargo,D5YY2,,,,7.9,217.0,33.0,26.0,17.0,LR,AU GLT,2026-08-25T03:30:00.000Z,GLADSTONE,3859.0,AUGLT,Australia,2026-08-27T21:16:26Z,FUKUYAMA,4824.0,JPFKY,Japan,2026-08-01T00:12:37Z,,,,,,,,,10.0,ENE,62.5,1022.5,21.4,24135.3,both,True,BULK_CARRIER,,2,0.2857142857142857,True,True,True,True,
zone_australia_gladstone_hay_point_20260828T041615Z.json_100,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28 04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T03:57:06Z,19.15,9633159,636025609,MAIZURU KICHIJO,7,True,-23.85197,151.31129,0.0,261.0,5,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,100,True,1,636025609.0,MAIZURU KICHIJO,7.0,Bulk Carrier,5LYG9,91435.0,50626.0,2012.0,12.5,201.0,34.0,23.0,15.0,LR,AU_GLT,2026-08-22T00:00:00.000Z,,,,,,,,,,,GLADSTONE,3859.0,AUGLT,Australia,2026-08-22T00:00:00Z,,,,10.0,ENE,62.5,1022.5,21.4,24135.3,both,True,BULK_CARRIER,14.0,6,0.8571428571428571,True,True,True,True,
zone_australia_gladstone_hay_point_20260828T041615Z.json_101,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28 04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T03:07:48Z,68.45,9565546,351733000,CHESAPEAKE HIGHWAY,7,True,-23.86656,151.57271,0.1,116.0,1,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,101,True,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,False,BULK_CARRIER,,0,0.0,True,False,True,True,
zone_australia_gladstone_hay_point_20260828T041615Z.json_102,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28 04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T02:58:27Z,77.8,9914371,538012764,METIS TITANIUM,7,True,-23.84856,151.58976,0.0,128.0,1,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,102,True,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,False,BULK_CARRIER,,0,0.0,True,False,True,True,
zone_australia_gladstone_hay_point_20260828T041615Z.json_103,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28 04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T02:58:16Z,77.98333333333333,9631151,503788000,MT LARCOM,8,False,-23.8519,151.31501,0.0,110.0,5,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,103,True,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,False,OTHER,,0,0.0,False,False,True,False,
zone_australia_gladstone_hay_point_20260828T041615Z.json_104,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28 04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T01:05:46Z,190.4833333333333,,503489800,IRON JOY,6,False,-23.83653,151.25237,0.0,511.0,15,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,104,True,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,False,OTHER,,0,0.0,False,False,True,False,
zone_australia_gladstone_hay_point_20260828T041615Z.json_105,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28 04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T01:56:14Z,140.01666666666668,,503171980,EASTERN VOYAGER,10,False,-23.83297,151.24734,0.0,511.0,15,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,105,True,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,False,OTHER,,0,0.0,False,False,True,False,
zone_australia_gladstone_hay_point_20260828T041615Z.json_106,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28 04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T03:54:51Z,21.4,,503100660,MONTAGE,9,False,-23.16736,150.9468,0.1,511.0,15,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,106,True,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,False,OTHER,,0,0.0,False,False,True,False,
zone_australia_gladstone_hay_point_20260828T041615Z.json_107,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28 04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T04:15:04Z,1.1833333333333331,,503099550,NELSON STAR,10,False,-23.16725,150.94917,0.1,59.0,15,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,107,False,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,False,OTHER,,0,0.0,False,False,True,False,
zone_australia_gladstone_hay_point_20260828T041615Z.json_108,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28 04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T01:38:06Z,158.15,,503020880,TRANQUILITY BASE,9,False,-23.83188,151.24548,0.1,511.0,15,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,108,True,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,False,OTHER,,0,0.0,False,False,True,False,
zone_australia_gladstone_hay_point_20260828T041615Z.json_109,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28 04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T01:58:38Z,137.61666666666667,,512003134,KHARISMA,9,False,-23.15665,150.92517,5.9,268.2,15,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,109,True,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,False,OTHER,,0,0.0,False,False,True,False,
zone_australia_gladstone_hay_point_20260828T041615Z.json_110,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28 04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-27T23:57:40Z,258.5833333333333,,503102150,PEG II,10,False,-23.73914,151.33054,7.8,62.0,15,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,110,True,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,False,OTHER,,0,0.0,False,False,True,False,
zone_australia_gladstone_hay_point_20260828T041615Z.json_111,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28 04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T04:15:09Z,1.1,,503230900,LIQUIDITY II,9,False,-23.163,150.95392,0.7,57.0,15,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,111,False,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,False,OTHER,,0,0.0,False,False,True,False,
zone_australia_gladstone_hay_point_20260828T041615Z.json_112,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28 04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T02:09:53Z,126.36666666666666,,512011345,SECOND WIND,9,False,-23.83298,151.24515,0.0,511.0,15,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,112,True,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,False,OTHER,,0,0.0,False,False,True,False,
zone_australia_gladstone_hay_point_20260828T041615Z.json_113,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28 04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T04:14:32Z,1.7166666666666666,,503087710,SEA GODDESS,9,False,-23.18478,150.93277,0.3,511.0,15,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,113,False,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left_only,False,OTHER,,0,0.0,False,False,True,False,
