candidate_id,imo,mmsi,vessel_name,vessel_dwt,vessel_dwt_class,route_id,origin,destination,route_vessel_class,cargo_type,class_match,dwt_match,vessel_lat,vessel_lon,origin_latitude,origin_longitude,destination_latitude,destination_longitude,reposition_distance_nm,route_distance_nm,ais_speed_knots,selected_speed_knots,speed_source,reposition_hours,sea_hours,port_days,total_voyage_hours,observation_count,route_freight_rate,freight_rate_unit,cargo_quantity_mt,typical_dwt_min,typical_dwt_max,average_dwt_assumption,bunker_mt_per_day,daily_opex_usd,other_voyage_cost_usd,route_distance_source,route_distance_quality,match_status,candidate_usable
IMO_9789831,9789831,636017377,JIA MAY,,UNKNOWN,9,"Richards Bay, South Africa","Paradip, India",Panamax,thermal coal,,,-23.76622,151.49601,-28.7707857,32.0577775,20.286946,86.6739979,6097.4101719082755,4667.806005082153,0.2,12.0,ROUTE_SPEED,514.1175143256896,388.9838337568461,2.0,951.1013480825357,2.0,18.6,$/mt,73625.0,70000.0,85000.0,77500.0,30.0,12000.0,25000.0,SEAROUTE,SEAROUTE_CALCULATED,POSITION_ONLY,True
IMO_9789831,9789831,636017377,JIA MAY,,UNKNOWN,16,"Richards Bay, South Africa","Gangavaram, India",Capesize,coal,,,-23.76622,151.49601,-28.7707857,32.0577775,13.2351728,78.7511018,6097.4101719082755,4164.634114888308,0.2,12.0,ROUTE_SPEED,514.1175143256896,347.05284290735904,2.0,909.1703572330487,2.0,14.0,$/mt,166250.0,150000.0,200000.0,175000.0,30.0,12000.0,25000.0,SEAROUTE,SEAROUTE_CALCULATED,POSITION_ONLY,True
IMO_9789831,9789831,636017377,JIA MAY,,UNKNOWN,18,"Richards Bay, South Africa","Haldia, India",Panamax,coking / thermal coal,,,-23.76622,151.49601,-28.7707857,32.0577775,22.028124,88.0632655,6097.4101719082755,4736.344187320068,0.2,12.0,ROUTE_SPEED,514.1175143256896,394.695348943339,2.0,956.8128632690286,2.0,12.8,$/mt,73625.0,70000.0,85000.0,77500.0,30.0,12000.0,25000.0,SEAROUTE,SEAROUTE_CALCULATED,POSITION_ONLY,True
IMO_9789831,9789831,636017377,JIA MAY,,UNKNOWN,19,"Richards Bay, South Africa","Kandla, India",Capesize,coal,,,-23.76622,151.49601,-28.7707857,32.0577775,23.0177525,70.2096164,6097.4101719082755,3938.9061722773454,0.2,12.0,ROUTE_SPEED,514.1175143256896,328.2421810231121,2.0,890.3596953488018,2.0,17.45,$/mt,166250.0,150000.0,200000.0,175000.0,30.0,12000.0,25000.0,SEAROUTE,SEAROUTE_CALCULATED,POSITION_ONLY,True
IMO_9789831,9789831,636017377,JIA MAY,,UNKNOWN,23,"Richards Bay, South Africa","Krishnapatnam, India",Capesize,coal,,,-23.76622,151.49601,-28.7707857,32.0577775,14.2592415,80.0564758,6097.4101719082755,4164.634114888308,0.2,12.0,ROUTE_SPEED,514.1175143256896,347.05284290735904,2.0,909.1703572330487,2.0,19.55,$/mt,166250.0,150000.0,200000.0,175000.0,30.0,12000.0,25000.0,SEAROUTE,SEAROUTE_CALCULATED,POSITION_ONLY,True
IMO_9789831,9789831,636017377,JIA MAY,,UNKNOWN,12,Mozambique (Beira / Maputo),East Coast India,Handysize,coking coal,,,-23.76622,151.49601,-25.966213,32.56745,20.286946,86.6739979,6172.186975607597,4601.384016575973,0.2,12.0,ROUTE_SPEED,520.3489146339664,383.4486680479977,2.0,951.7975826819641,2.0,43.75,$/mt,,,,,30.0,12000.0,25000.0,SEAROUTE,SEAROUTE_CALCULATED,POSITION_ONLY,True
IMO_9789831,9789831,636017377,JIA MAY,,UNKNOWN,15,Atlantic / Black Sea ports (Taman / Ust-Luga proxy),"Visakhapatnam, India",Panamax,coal,,,-23.76622,151.49601,45.2158646,36.7191326,17.6935526,83.2921297,7432.713030461302,5565.87430627969,0.2,12.0,ROUTE_SPEED,625.3927525384419,463.82285885664083,2.0,1137.2156113950828,2.0,19.5,$/mt,73625.0,70000.0,85000.0,77500.0,30.0,12000.0,25000.0,SEAROUTE,SEAROUTE_CALCULATED,POSITION_ONLY,True
IMO_9789831,9789831,636017377,JIA MAY,,UNKNOWN,24,US East Coast (Hampton Roads / Baltimore),East Coast India (Paradip / Visakhapatnam),Panamax,coal / coking coal,,,-23.76622,151.49601,36.9507552,-76.4114187,20.286946,86.6739979,8231.461803780632,9913.44136694391,0.2,12.0,ROUTE_SPEED,691.9551503150527,826.1201139119926,2.0,1566.0752642270454,2.0,44.35,$/mt,73625.0,70000.0,85000.0,77500.0,30.0,12000.0,25000.0,SEAROUTE,SEAROUTE_CALCULATED,POSITION_ONLY,True
IMO_9790880,9790880,431491000,NSU VOYAGER,,UNKNOWN,0,"Queensland (Gladstone / Hay Point), Australia","Visakhapatnam & Haldia, India",Panamax,coking coal,,,-23.77969,151.51859,-21.298313,149.2693543,17.6935526,83.2921297,194.2925386288926,4926.710066752748,0.1,12.0,ROUTE_SPEED,22.19104488574105,410.5591722293957,2.0,480.75021711513676,2.0,47.0,$/mt,73625.0,70000.0,85000.0,77500.0,30.0,12000.0,25000.0,SEAROUTE,SEAROUTE_CALCULATED,POSITION_ONLY,True
IMO_9790880,9790880,431491000,NSU VOYAGER,,UNKNOWN,2,"Hay Point, Australia","Paradip, India",Panamax,coking coal,,,-23.77969,151.51859,-21.298313,149.2693543,20.286946,86.6739979,194.2925386288926,4899.001585207413,0.1,12.0,ROUTE_SPEED,22.19104488574105,408.25013210061775,2.0,478.4411769863588,2.0,13.8,$/mt,73625.0,70000.0,85000.0,77500.0,30.0,12000.0,25000.0,SEAROUTE,SEAROUTE_CALCULATED,POSITION_ONLY,True
IMO_9790880,9790880,431491000,NSU VOYAGER,,UNKNOWN,4,"Hay Point, Australia","Visakhapatnam, India",Panamax,metallurgical coal,,,-23.77969,151.51859,-21.298313,149.2693543,17.6935526,83.2921297,194.2925386288926,4926.710066752748,0.1,12.0,ROUTE_SPEED,22.19104488574105,410.5591722293957,2.0,480.75021711513676,2.0,23.3,$/mt,73625.0,70000.0,85000.0,77500.0,30.0,12000.0,25000.0,SEAROUTE,SEAROUTE_CALCULATED,POSITION_ONLY,True
IMO_9790880,9790880,431491000,NSU VOYAGER,,UNKNOWN,5,"Hay Point, Australia","Paradip, India",Panamax,metallurgical coal,,,-23.77969,151.51859,-21.298313,149.2693543,20.286946,86.6739979,194.2925386288926,4899.001585207413,0.1,12.0,ROUTE_SPEED,22.19104488574105,408.25013210061775,2.0,478.4411769863588,2.0,21.1,$/mt,73625.0,70000.0,85000.0,77500.0,30.0,12000.0,25000.0,SEAROUTE,SEAROUTE_CALCULATED,POSITION_ONLY,True
IMO_9790880,9790880,431491000,NSU VOYAGER,,UNKNOWN,11,"Hay Point, Australia","Visakhapatnam, India",Panamax,coal,,,-23.77969,151.51859,-21.298313,149.2693543,17.6935526,83.2921297,194.2925386288926,4926.710066752748,0.1,12.0,ROUTE_SPEED,22.19104488574105,410.5591722293957,2.0,480.75021711513676,2.0,27.85,$/mt,73625.0,70000.0,85000.0,77500.0,30.0,12000.0,25000.0,SEAROUTE,SEAROUTE_CALCULATED,POSITION_ONLY,True
IMO_9790880,9790880,431491000,NSU VOYAGER,,UNKNOWN,20,East Coast Australia,East Coast India,Panamax,coal,,,-23.77969,151.51859,-27.4689623,153.0235009,20.286946,86.6739979,236.00419955527525,5329.775100266468,0.1,12.0,ROUTE_SPEED,25.66701662960627,444.1479250222057,2.0,517.814941651812,2.0,17.7,$/mt,73625.0,70000.0,85000.0,77500.0,30.0,12000.0,25000.0,SEAROUTE,SEAROUTE_CALCULATED,POSITION_ONLY,True
IMO_9790880,9790880,431491000,NSU VOYAGER,,UNKNOWN,17,"Queensland, Australia","Haldia, India",Panamax,coking coal,,,-23.77969,151.51859,-22.1646782,144.5844903,22.028124,88.0632655,395.33060343101664,4732.350582884308,0.1,12.0,ROUTE_SPEED,38.94421695258472,394.3625485736923,2.0,481.30676552627705,2.0,20.3,$/mt,73625.0,70000.0,85000.0,77500.0,30.0,12000.0,25000.0,SEAROUTE,SEAROUTE_CALCULATED,POSITION_ONLY,True
IMO_9790880,9790880,431491000,NSU VOYAGER,,UNKNOWN,10,Indonesia,"Paradip, India",Supramax,thermal coal,,,-23.77969,151.51859,-2.4833826,117.8902853,20.286946,86.6739979,2332.9934251419118,2579.0639841663437,0.1,12.0,ROUTE_SPEED,200.41611876182597,214.92199868052865,2.0,463.3381174423546,2.0,21.3,$/mt,54625.0,50000.0,65000.0,57500.0,30.0,12000.0,25000.0,SEAROUTE,SEAROUTE_CALCULATED,POSITION_ONLY,True
IMO_9790880,9790880,431491000,NSU VOYAGER,,UNKNOWN,21,Indonesia,East Coast India,Panamax,coal,,,-23.77969,151.51859,-2.4833826,117.8902853,20.286946,86.6739979,2332.9934251419118,2579.0639841663437,0.1,12.0,ROUTE_SPEED,200.41611876182597,214.92199868052865,2.0,463.3381174423546,2.0,11.2,$/mt,73625.0,70000.0,85000.0,77500.0,30.0,12000.0,25000.0,SEAROUTE,SEAROUTE_CALCULATED,POSITION_ONLY,True
IMO_9790880,9790880,431491000,NSU VOYAGER,,UNKNOWN,22,Indonesia,West Coast India,Panamax,coal,,,-23.77969,151.51859,-2.4833826,117.8902853,23.0177525,70.2096164,2332.9934251419118,3929.0472301048458,0.1,12.0,ROUTE_SPEED,200.41611876182597,327.42060250873715,2.0,575.8367212705631,2.0,12.85,$/mt,73625.0,70000.0,85000.0,77500.0,30.0,12000.0,25000.0,SEAROUTE,SEAROUTE_CALCULATED,POSITION_ONLY,True
IMO_9790880,9790880,431491000,NSU VOYAGER,,UNKNOWN,13,"Adang Bay (East Kalimantan), Indonesia","Kandla, India",Supramax,steam coal,,,-23.77969,151.51859,-1.7376896,116.3477513,23.0177525,70.2096164,2434.19568070484,3925.9038662092103,0.1,12.0,ROUTE_SPEED,208.84964005873667,327.15865551743417,2.0,584.0082955761709,2.0,26.5,$/mt,54625.0,50000.0,65000.0,57500.0,30.0,12000.0,25000.0,SEAROUTE,SEAROUTE_CALCULATED,POSITION_ONLY,True
IMO_9790880,9790880,431491000,NSU VOYAGER,,UNKNOWN,6,"Banjarmasin (South Kalimantan), Indonesia","Krishnapatnam, India",Panamax,thermal coal,,,-23.77969,151.51859,-3.3187496,114.5925828,14.2592415,80.0564758,2467.1574509566753,2408.301246605427,0.1,12.0,ROUTE_SPEED,211.5964542463896,200.69177055045225,2.0,460.28822479684186,2.0,11.8,$/mt,73625.0,70000.0,85000.0,77500.0,30.0,12000.0,25000.0,SEAROUTE,SEAROUTE_CALCULATED,POSITION_ONLY,True
IMO_9790880,9790880,431491000,NSU VOYAGER,,UNKNOWN,8,"Banjarmasin (South Kalimantan), Indonesia","Dahej, India",Panamax,thermal coal,,,-23.77969,151.51859,-3.3187496,114.5925828,21.709301,72.5893963,2467.1574509566753,3443.2178891213243,0.1,12.0,ROUTE_SPEED,211.5964542463896,286.9348240934437,2.0,546.5312783398333,2.0,13.1,$/mt,73625.0,70000.0,85000.0,77500.0,30.0,12000.0,25000.0,SEAROUTE,SEAROUTE_CALCULATED,POSITION_ONLY,True
IMO_9790880,9790880,431491000,NSU VOYAGER,,UNKNOWN,3,"East Kalimantan, Indonesia","Navlakhi, India",Supramax,coal,,,-23.77969,151.51859,0.7884397,116.2419977,22.9582815,70.4496687,2530.418729498476,4102.581709223877,0.1,12.0,ROUTE_SPEED,216.86822745820632,341.88180910198975,2.0,606.7500365601961,2.0,18.45,$/mt,54625.0,50000.0,65000.0,57500.0,30.0,12000.0,25000.0,SEAROUTE,SEAROUTE_CALCULATED,POSITION_ONLY,True
IMO_9790880,9790880,431491000,NSU VOYAGER,,UNKNOWN,7,"East Kalimantan, Indonesia","Paradip, India",Supramax,coal,,,-23.77969,151.51859,0.7884397,116.2419977,20.286946,86.6739979,2530.418729498476,2752.598463285374,0.1,12.0,ROUTE_SPEED,216.86822745820632,229.38320527378116,2.0,494.2514327319875,2.0,16.05,$/mt,54625.0,50000.0,65000.0,57500.0,30.0,12000.0,25000.0,SEAROUTE,SEAROUTE_CALCULATED,POSITION_ONLY,True
IMO_9790880,9790880,431491000,NSU VOYAGER,,UNKNOWN,14,"East Kalimantan, Indonesia","Paradip, India",Supramax,thermal coal,,,-23.77969,151.51859,0.7884397,116.2419977,20.286946,86.6739979,2530.418729498476,2752.598463285374,0.1,12.0,ROUTE_SPEED,216.86822745820632,229.38320527378116,2.0,494.2514327319875,2.0,15.0,$/mt,54625.0,50000.0,65000.0,57500.0,30.0,12000.0,25000.0,SEAROUTE,SEAROUTE_CALCULATED,POSITION_ONLY,True
IMO_9790880,9790880,431491000,NSU VOYAGER,,UNKNOWN,1,"Richards Bay, South Africa","Navlakhi, India",Supramax,coal,,,-23.77969,151.51859,-28.7707857,32.0577775,22.9582815,70.4496687,6097.869768229044,3938.9061722773454,0.1,12.0,ROUTE_SPEED,514.1558140190871,328.2421810231121,2.0,890.3979950421992,2.0,19.35,$/mt,54625.0,50000.0,65000.0,57500.0,30.0,12000.0,25000.0,SEAROUTE,SEAROUTE_CALCULATED,POSITION_ONLY,True
IMO_9790880,9790880,431491000,NSU VOYAGER,,UNKNOWN,9,"Richards Bay, South Africa","Paradip, India",Panamax,thermal coal,,,-23.77969,151.51859,-28.7707857,32.0577775,20.286946,86.6739979,6097.869768229044,4667.806005082153,0.1,12.0,ROUTE_SPEED,514.1558140190871,388.9838337568461,2.0,951.1396477759331,2.0,18.6,$/mt,73625.0,70000.0,85000.0,77500.0,30.0,12000.0,25000.0,SEAROUTE,SEAROUTE_CALCULATED,POSITION_ONLY,True
IMO_9790880,9790880,431491000,NSU VOYAGER,,UNKNOWN,16,"Richards Bay, South Africa","Gangavaram, India",Capesize,coal,,,-23.77969,151.51859,-28.7707857,32.0577775,13.2351728,78.7511018,6097.869768229044,4164.634114888308,0.1,12.0,ROUTE_SPEED,514.1558140190871,347.05284290735904,2.0,909.2086569264461,2.0,14.0,$/mt,166250.0,150000.0,200000.0,175000.0,30.0,12000.0,25000.0,SEAROUTE,SEAROUTE_CALCULATED,POSITION_ONLY,True
IMO_9790880,9790880,431491000,NSU VOYAGER,,UNKNOWN,18,"Richards Bay, South Africa","Haldia, India",Panamax,coking / thermal coal,,,-23.77969,151.51859,-28.7707857,32.0577775,22.028124,88.0632655,6097.869768229044,4736.344187320068,0.1,12.0,ROUTE_SPEED,514.1558140190871,394.695348943339,2.0,956.8511629624261,2.0,12.8,$/mt,73625.0,70000.0,85000.0,77500.0,30.0,12000.0,25000.0,SEAROUTE,SEAROUTE_CALCULATED,POSITION_ONLY,True
IMO_9790880,9790880,431491000,NSU VOYAGER,,UNKNOWN,19,"Richards Bay, South Africa","Kandla, India",Capesize,coal,,,-23.77969,151.51859,-28.7707857,32.0577775,23.0177525,70.2096164,6097.869768229044,3938.9061722773454,0.1,12.0,ROUTE_SPEED,514.1558140190871,328.2421810231121,2.0,890.3979950421992,2.0,17.45,$/mt,166250.0,150000.0,200000.0,175000.0,30.0,12000.0,25000.0,SEAROUTE,SEAROUTE_CALCULATED,POSITION_ONLY,True
IMO_9790880,9790880,431491000,NSU VOYAGER,,UNKNOWN,23,"Richards Bay, South Africa","Krishnapatnam, India",Capesize,coal,,,-23.77969,151.51859,-28.7707857,32.0577775,14.2592415,80.0564758,6097.869768229044,4164.634114888308,0.1,12.0,ROUTE_SPEED,514.1558140190871,347.05284290735904,2.0,909.2086569264461,2.0,19.55,$/mt,166250.0,150000.0,200000.0,175000.0,30.0,12000.0,25000.0,SEAROUTE,SEAROUTE_CALCULATED,POSITION_ONLY,True
IMO_9790880,9790880,431491000,NSU VOYAGER,,UNKNOWN,12,Mozambique (Beira / Maputo),East Coast India,Handysize,coking coal,,,-23.77969,151.51859,-25.966213,32.56745,20.286946,86.6739979,6172.710252603892,4601.384016575973,0.1,12.0,ROUTE_SPEED,520.3925210503243,383.4486680479977,2.0,951.841189098322,2.0,43.75,$/mt,,,,,30.0,12000.0,25000.0,SEAROUTE,SEAROUTE_CALCULATED,POSITION_ONLY,True
IMO_9790880,9790880,431491000,NSU VOYAGER,,UNKNOWN,15,Atlantic / Black Sea ports (Taman / Ust-Luga proxy),"Visakhapatnam, India",Panamax,coal,,,-23.77969,151.51859,45.2158646,36.7191326,17.6935526,83.2921297,7434.184283878584,5565.87430627969,0.1,12.0,ROUTE_SPEED,625.515356989882,463.82285885664083,2.0,1137.3382158465229,2.0,19.5,$/mt,73625.0,70000.0,85000.0,77500.0,30.0,12000.0,25000.0,SEAROUTE,SEAROUTE_CALCULATED,POSITION_ONLY,True
IMO_9790880,9790880,431491000,NSU VOYAGER,,UNKNOWN,24,US East Coast (Hampton Roads / Baltimore),East Coast India (Paradip / Visakhapatnam),Panamax,coal / coking coal,,,-23.77969,151.51859,36.9507552,-76.4114187,20.286946,86.6739979,8230.777944030022,9913.44136694391,0.1,12.0,ROUTE_SPEED,691.8981620025019,826.1201139119926,2.0,1566.0182759144946,2.0,44.35,$/mt,73625.0,70000.0,85000.0,77500.0,30.0,12000.0,25000.0,SEAROUTE,SEAROUTE_CALCULATED,POSITION_ONLY,True
IMO_9802205,9802205,636018574,MEDI PALMAROLA,,UNKNOWN,0,"Queensland (Gladstone / Hay Point), Australia","Visakhapatnam & Haldia, India",Panamax,coking coal,,,-23.90016,151.58984,-21.298313,149.2693543,17.6935526,83.2921297,202.34436911425027,4926.710066752748,0.1,12.0,ROUTE_SPEED,22.862030759520856,410.5591722293957,2.0,481.42120298891655,2.0,47.0,$/mt,73625.0,70000.0,85000.0,77500.0,30.0,12000.0,25000.0,SEAROUTE,SEAROUTE_CALCULATED,POSITION_ONLY,True
IMO_9802205,9802205,636018574,MEDI PALMAROLA,,UNKNOWN,2,"Hay Point, Australia","Paradip, India",Panamax,coking coal,,,-23.90016,151.58984,-21.298313,149.2693543,20.286946,86.6739979,202.34436911425027,4899.001585207413,0.1,12.0,ROUTE_SPEED,22.862030759520856,408.25013210061775,2.0,479.1121628601386,2.0,13.8,$/mt,73625.0,70000.0,85000.0,77500.0,30.0,12000.0,25000.0,SEAROUTE,SEAROUTE_CALCULATED,POSITION_ONLY,True
IMO_9802205,9802205,636018574,MEDI PALMAROLA,,UNKNOWN,4,"Hay Point, Australia","Visakhapatnam, India",Panamax,metallurgical coal,,,-23.90016,151.58984,-21.298313,149.2693543,17.6935526,83.2921297,202.34436911425027,4926.710066752748,0.1,12.0,ROUTE_SPEED,22.862030759520856,410.5591722293957,2.0,481.42120298891655,2.0,23.3,$/mt,73625.0,70000.0,85000.0,77500.0,30.0,12000.0,25000.0,SEAROUTE,SEAROUTE_CALCULATED,POSITION_ONLY,True
IMO_9802205,9802205,636018574,MEDI PALMAROLA,,UNKNOWN,5,"Hay Point, Australia","Paradip, India",Panamax,metallurgical coal,,,-23.90016,151.58984,-21.298313,149.2693543,20.286946,86.6739979,202.34436911425027,4899.001585207413,0.1,12.0,ROUTE_SPEED,22.862030759520856,408.25013210061775,2.0,479.1121628601386,2.0,21.1,$/mt,73625.0,70000.0,85000.0,77500.0,30.0,12000.0,25000.0,SEAROUTE,SEAROUTE_CALCULATED,POSITION_ONLY,True
IMO_9802205,9802205,636018574,MEDI PALMAROLA,,UNKNOWN,11,"Hay Point, Australia","Visakhapatnam, India",Panamax,coal,,,-23.90016,151.58984,-21.298313,149.2693543,17.6935526,83.2921297,202.34436911425027,4926.710066752748,0.1,12.0,ROUTE_SPEED,22.862030759520856,410.5591722293957,2.0,481.42120298891655,2.0,27.85,$/mt,73625.0,70000.0,85000.0,77500.0,30.0,12000.0,25000.0,SEAROUTE,SEAROUTE_CALCULATED,POSITION_ONLY,True
IMO_9802205,9802205,636018574,MEDI PALMAROLA,,UNKNOWN,20,East Coast Australia,East Coast India,Panamax,coal,,,-23.90016,151.58984,-27.4689623,153.0235009,20.286946,86.6739979,227.87470493491864,5329.775100266468,0.1,12.0,ROUTE_SPEED,24.989558744576552,444.1479250222057,2.0,517.1374837667822,2.0,17.7,$/mt,73625.0,70000.0,85000.0,77500.0,30.0,12000.0,25000.0,SEAROUTE,SEAROUTE_CALCULATED,POSITION_ONLY,True
IMO_9802205,9802205,636018574,MEDI PALMAROLA,,UNKNOWN,17,"Queensland, Australia","Haldia, India",Panamax,coking coal,,,-23.90016,151.58984,-22.1646782,144.5844903,22.028124,88.0632655,400.79734978555734,4732.350582884308,0.1,12.0,ROUTE_SPEED,39.39977914879645,394.3625485736923,2.0,481.76232772248875,2.0,20.3,$/mt,73625.0,70000.0,85000.0,77500.0,30.0,12000.0,25000.0,SEAROUTE,SEAROUTE_CALCULATED,POSITION_ONLY,True
IMO_9802205,9802205,636018574,MEDI PALMAROLA,,UNKNOWN,10,Indonesia,"Paradip, India",Supramax,thermal coal,,,-23.90016,151.58984,-2.4833826,117.8902853,20.286946,86.6739979,2339.8567386403274,2579.0639841663437,0.1,12.0,ROUTE_SPEED,200.9880615533606,214.92199868052865,2.0,463.9100602338892,2.0,21.3,$/mt,54625.0,50000.0,65000.0,57500.0,30.0,12000.0,25000.0,SEAROUTE,SEAROUTE_CALCULATED,POSITION_ONLY,True
IMO_9802205,9802205,636018574,MEDI PALMAROLA,,UNKNOWN,21,Indonesia,East Coast India,Panamax,coal,,,-23.90016,151.58984,-2.4833826,117.8902853,20.286946,86.6739979,2339.8567386403274,2579.0639841663437,0.1,12.0,ROUTE_SPEED,200.9880615533606,214.92199868052865,2.0,463.9100602338892,2.0,11.2,$/mt,73625.0,70000.0,85000.0,77500.0,30.0,12000.0,25000.0,SEAROUTE,SEAROUTE_CALCULATED,POSITION_ONLY,True
IMO_9802205,9802205,636018574,MEDI PALMAROLA,,UNKNOWN,22,Indonesia,West Coast India,Panamax,coal,,,-23.90016,151.58984,-2.4833826,117.8902853,23.0177525,70.2096164,2339.8567386403274,3929.0472301048458,0.1,12.0,ROUTE_SPEED,200.9880615533606,327.42060250873715,2.0,576.4086640620977,2.0,12.85,$/mt,73625.0,70000.0,85000.0,77500.0,30.0,12000.0,25000.0,SEAROUTE,SEAROUTE_CALCULATED,POSITION_ONLY,True
IMO_9802205,9802205,636018574,MEDI PALMAROLA,,UNKNOWN,13,"Adang Bay (East Kalimantan), Indonesia","Kandla, India",Supramax,steam coal,,,-23.90016,151.58984,-1.7376896,116.3477513,23.0177525,70.2096164,2441.0212259406235,3925.9038662092103,0.1,12.0,ROUTE_SPEED,209.41843549505197,327.15865551743417,2.0,584.5770910124861,2.0,26.5,$/mt,54625.0,50000.0,65000.0,57500.0,30.0,12000.0,25000.0,SEAROUTE,SEAROUTE_CALCULATED,POSITION_ONLY,True
IMO_9802205,9802205,636018574,MEDI PALMAROLA,,UNKNOWN,6,"Banjarmasin (South Kalimantan), Indonesia","Krishnapatnam, India",Panamax,thermal coal,,,-23.90016,151.58984,-3.3187496,114.5925828,14.2592415,80.0564758,2473.6893393736223,2408.301246605427,0.1,12.0,ROUTE_SPEED,212.1407782811352,200.69177055045225,2.0,460.8325488315875,2.0,11.8,$/mt,73625.0,70000.0,85000.0,77500.0,30.0,12000.0,25000.0,SEAROUTE,SEAROUTE_CALCULATED,POSITION_ONLY,True
IMO_9802205,9802205,636018574,MEDI PALMAROLA,,UNKNOWN,8,"Banjarmasin (South Kalimantan), Indonesia","Dahej, India",Panamax,thermal coal,,,-23.90016,151.58984,-3.3187496,114.5925828,21.709301,72.5893963,2473.6893393736223,3443.2178891213243,0.1,12.0,ROUTE_SPEED,212.1407782811352,286.9348240934437,2.0,547.0756023745789,2.0,13.1,$/mt,73625.0,70000.0,85000.0,77500.0,30.0,12000.0,25000.0,SEAROUTE,SEAROUTE_CALCULATED,POSITION_ONLY,True
IMO_9802205,9802205,636018574,MEDI PALMAROLA,,UNKNOWN,3,"East Kalimantan, Indonesia","Navlakhi, India",Supramax,coal,,,-23.90016,151.58984,0.7884397,116.2419977,22.9582815,70.4496687,2537.4716806941624,4102.581709223877,0.1,12.0,ROUTE_SPEED,217.4559733911802,341.88180910198975,2.0,607.3377824931699,2.0,18.45,$/mt,54625.0,50000.0,65000.0,57500.0,30.0,12000.0,25000.0,SEAROUTE,SEAROUTE_CALCULATED,POSITION_ONLY,True
IMO_9802205,9802205,636018574,MEDI PALMAROLA,,UNKNOWN,7,"East Kalimantan, Indonesia","Paradip, India",Supramax,coal,,,-23.90016,151.58984,0.7884397,116.2419977,20.286946,86.6739979,2537.4716806941624,2752.598463285374,0.1,12.0,ROUTE_SPEED,217.4559733911802,229.38320527378116,2.0,494.83917866496137,2.0,16.05,$/mt,54625.0,50000.0,65000.0,57500.0,30.0,12000.0,25000.0,SEAROUTE,SEAROUTE_CALCULATED,POSITION_ONLY,True
IMO_9802205,9802205,636018574,MEDI PALMAROLA,,UNKNOWN,14,"East Kalimantan, Indonesia","Paradip, India",Supramax,thermal coal,,,-23.90016,151.58984,0.7884397,116.2419977,20.286946,86.6739979,2537.4716806941624,2752.598463285374,0.1,12.0,ROUTE_SPEED,217.4559733911802,229.38320527378116,2.0,494.83917866496137,2.0,15.0,$/mt,54625.0,50000.0,65000.0,57500.0,30.0,12000.0,25000.0,SEAROUTE,SEAROUTE_CALCULATED,POSITION_ONLY,True
IMO_9802205,9802205,636018574,MEDI PALMAROLA,,UNKNOWN,1,"Richards Bay, South Africa","Navlakhi, India",Supramax,coal,,,-23.90016,151.58984,-28.7707857,32.0577775,22.9582815,70.4496687,6096.378834972959,3938.9061722773454,0.1,12.0,ROUTE_SPEED,514.03156958108,328.2421810231121,2.0,890.2737506041922,2.0,19.35,$/mt,54625.0,50000.0,65000.0,57500.0,30.0,12000.0,25000.0,SEAROUTE,SEAROUTE_CALCULATED,POSITION_ONLY,True
IMO_9802205,9802205,636018574,MEDI PALMAROLA,,UNKNOWN,9,"Richards Bay, South Africa","Paradip, India",Panamax,thermal coal,,,-23.90016,151.58984,-28.7707857,32.0577775,20.286946,86.6739979,6096.378834972959,4667.806005082153,0.1,12.0,ROUTE_SPEED,514.03156958108,388.9838337568461,2.0,951.015403337926,2.0,18.6,$/mt,73625.0,70000.0,85000.0,77500.0,30.0,12000.0,25000.0,SEAROUTE,SEAROUTE_CALCULATED,POSITION_ONLY,True
IMO_9802205,9802205,636018574,MEDI PALMAROLA,,UNKNOWN,16,"Richards Bay, South Africa","Gangavaram, India",Capesize,coal,,,-23.90016,151.58984,-28.7707857,32.0577775,13.2351728,78.7511018,6096.378834972959,4164.634114888308,0.1,12.0,ROUTE_SPEED,514.03156958108,347.05284290735904,2.0,909.084412488439,2.0,14.0,$/mt,166250.0,150000.0,200000.0,175000.0,30.0,12000.0,25000.0,SEAROUTE,SEAROUTE_CALCULATED,POSITION_ONLY,True
IMO_9802205,9802205,636018574,MEDI PALMAROLA,,UNKNOWN,18,"Richards Bay, South Africa","Haldia, India",Panamax,coking / thermal coal,,,-23.90016,151.58984,-28.7707857,32.0577775,22.028124,88.0632655,6096.378834972959,4736.344187320068,0.1,12.0,ROUTE_SPEED,514.03156958108,394.695348943339,2.0,956.726918524419,2.0,12.8,$/mt,73625.0,70000.0,85000.0,77500.0,30.0,12000.0,25000.0,SEAROUTE,SEAROUTE_CALCULATED,POSITION_ONLY,True
IMO_9802205,9802205,636018574,MEDI PALMAROLA,,UNKNOWN,19,"Richards Bay, South Africa","Kandla, India",Capesize,coal,,,-23.90016,151.58984,-28.7707857,32.0577775,23.0177525,70.2096164,6096.378834972959,3938.9061722773454,0.1,12.0,ROUTE_SPEED,514.03156958108,328.2421810231121,2.0,890.2737506041922,2.0,17.45,$/mt,166250.0,150000.0,200000.0,175000.0,30.0,12000.0,25000.0,SEAROUTE,SEAROUTE_CALCULATED,POSITION_ONLY,True
