scenario_id,change_pct,forecast_5tc,forecast_date,current_5tc,source,seed
193,1.2236440511858426,41658.59070926553,2026-08-17,41155.0,empirical_verified_weekly_changes,42
194,-15.129113924050634,34928.61316455696,2026-08-17,41155.0,empirical_verified_weekly_changes,42
195,4.5860695446226725,43042.39692108946,2026-08-17,41155.0,empirical_verified_weekly_changes,42
196,13.62157899924434,46760.96083713901,2026-08-17,41155.0,empirical_verified_weekly_changes,42
197,61.87755102040816,66620.70612244897,2026-08-17,41155.0,empirical_verified_weekly_changes,42
198,-24.055011812352344,31255.159888626393,2026-08-17,41155.0,empirical_verified_weekly_changes,42
199,61.87755102040816,66620.70612244897,2026-08-17,41155.0,empirical_verified_weekly_changes,42
200,4.5860695446226725,43042.39692108946,2026-08-17,41155.0,empirical_verified_weekly_changes,42
201,-15.129113924050634,34928.61316455696,2026-08-17,41155.0,empirical_verified_weekly_changes,42
202,-12.269139804948049,36105.63551327363,2026-08-17,41155.0,empirical_verified_weekly_changes,42
203,13.160740840881438,46571.302893064756,2026-08-17,41155.0,empirical_verified_weekly_changes,42
204,-40.4368501652293,24513.214314499877,2026-08-17,41155.0,empirical_verified_weekly_changes,42
205,-16.09955005624297,34529.23017435321,2026-08-17,41155.0,empirical_verified_weekly_changes,42
206,10.03147128245476,45283.45200629426,2026-08-17,41155.0,empirical_verified_weekly_changes,42
207,-9.800610508540625,37121.55874521011,2026-08-17,41155.0,empirical_verified_weekly_changes,42
208,4.5860695446226725,43042.39692108946,2026-08-17,41155.0,empirical_verified_weekly_changes,42
209,10.03147128245476,45283.45200629426,2026-08-17,41155.0,empirical_verified_weekly_changes,42
210,0.9936635944700462,41563.94225230414,2026-08-17,41155.0,empirical_verified_weekly_changes,42
211,10.03147128245476,45283.45200629426,2026-08-17,41155.0,empirical_verified_weekly_changes,42
212,-40.4368501652293,24513.214314499877,2026-08-17,41155.0,empirical_verified_weekly_changes,42
213,0.9936635944700462,41563.94225230414,2026-08-17,41155.0,empirical_verified_weekly_changes,42
214,-16.09955005624297,34529.23017435321,2026-08-17,41155.0,empirical_verified_weekly_changes,42
215,49.45641622985828,61508.788099398174,2026-08-17,41155.0,empirical_verified_weekly_changes,42
216,10.03147128245476,45283.45200629426,2026-08-17,41155.0,empirical_verified_weekly_changes,42
217,13.62157899924434,46760.96083713901,2026-08-17,41155.0,empirical_verified_weekly_changes,42
218,-0.6746281164885816,40877.35679865912,2026-08-17,41155.0,empirical_verified_weekly_changes,42
219,-16.09955005624297,34529.23017435321,2026-08-17,41155.0,empirical_verified_weekly_changes,42
220,1.0201068427693216,41574.824971141716,2026-08-17,41155.0,empirical_verified_weekly_changes,42
221,-24.055011812352344,31255.159888626393,2026-08-17,41155.0,empirical_verified_weekly_changes,42
222,-16.09955005624297,34529.23017435321,2026-08-17,41155.0,empirical_verified_weekly_changes,42
223,-40.4368501652293,24513.214314499877,2026-08-17,41155.0,empirical_verified_weekly_changes,42
224,13.987730061349692,46911.65030674847,2026-08-17,41155.0,empirical_verified_weekly_changes,42
225,49.45641622985828,61508.788099398174,2026-08-17,41155.0,empirical_verified_weekly_changes,42
226,-9.63855421686747,37188.2530120482,2026-08-17,41155.0,empirical_verified_weekly_changes,42
227,35.504996330378816,55767.0812397674,2026-08-17,41155.0,empirical_verified_weekly_changes,42
228,13.63922721545569,46768.223960520794,2026-08-17,41155.0,empirical_verified_weekly_changes,42
229,32.575359480246505,54561.38919409545,2026-08-17,41155.0,empirical_verified_weekly_changes,42
230,-42.8639846743295,23514.327107279692,2026-08-17,41155.0,empirical_verified_weekly_changes,42
231,-16.09955005624297,34529.23017435321,2026-08-17,41155.0,empirical_verified_weekly_changes,42
232,-19.781239909589925,33014.03071520826,2026-08-17,41155.0,empirical_verified_weekly_changes,42
233,-6.7070565847217365,38394.71086255777,2026-08-17,41155.0,empirical_verified_weekly_changes,42
234,-9.800610508540625,37121.55874521011,2026-08-17,41155.0,empirical_verified_weekly_changes,42
235,13.160740840881438,46571.302893064756,2026-08-17,41155.0,empirical_verified_weekly_changes,42
236,-40.4368501652293,24513.214314499877,2026-08-17,41155.0,empirical_verified_weekly_changes,42
237,-24.583391099403855,31037.705393040345,2026-08-17,41155.0,empirical_verified_weekly_changes,42
238,38.04347826086957,56811.79347826087,2026-08-17,41155.0,empirical_verified_weekly_changes,42
239,-9.63855421686747,37188.2530120482,2026-08-17,41155.0,empirical_verified_weekly_changes,42
240,1.2236440511858426,41658.59070926553,2026-08-17,41155.0,empirical_verified_weekly_changes,42
241,-11.506675143038779,36419.42784488239,2026-08-17,41155.0,empirical_verified_weekly_changes,42
242,9.991068403708152,45266.82420154609,2026-08-17,41155.0,empirical_verified_weekly_changes,42
243,-0.6746281164885816,40877.35679865912,2026-08-17,41155.0,empirical_verified_weekly_changes,42
244,9.338865836791149,44998.4102351314,2026-08-17,41155.0,empirical_verified_weekly_changes,42
245,9.338865836791149,44998.4102351314,2026-08-17,41155.0,empirical_verified_weekly_changes,42
246,13.62157899924434,46760.96083713901,2026-08-17,41155.0,empirical_verified_weekly_changes,42
247,-9.800610508540625,37121.55874521011,2026-08-17,41155.0,empirical_verified_weekly_changes,42
248,44.22533517705766,59355.936692118084,2026-08-17,41155.0,empirical_verified_weekly_changes,42
249,0.9936635944700462,41563.94225230414,2026-08-17,41155.0,empirical_verified_weekly_changes,42
250,23.320289734410125,50752.465240196485,2026-08-17,41155.0,empirical_verified_weekly_changes,42
251,-42.8639846743295,23514.327107279692,2026-08-17,41155.0,empirical_verified_weekly_changes,42
252,13.160740840881438,46571.302893064756,2026-08-17,41155.0,empirical_verified_weekly_changes,42
253,13.987730061349692,46911.65030674847,2026-08-17,41155.0,empirical_verified_weekly_changes,42
254,61.87755102040816,66620.70612244897,2026-08-17,41155.0,empirical_verified_weekly_changes,42
255,-24.583391099403855,31037.705393040345,2026-08-17,41155.0,empirical_verified_weekly_changes,42
256,-11.506675143038779,36419.42784488239,2026-08-17,41155.0,empirical_verified_weekly_changes,42
257,-35.29933249895703,26627.559710054236,2026-08-17,41155.0,empirical_verified_weekly_changes,42
258,-0.6746281164885816,40877.35679865912,2026-08-17,41155.0,empirical_verified_weekly_changes,42
259,-42.8639846743295,23514.327107279692,2026-08-17,41155.0,empirical_verified_weekly_changes,42
260,9.991068403708152,45266.82420154609,2026-08-17,41155.0,empirical_verified_weekly_changes,42
261,35.504996330378816,55767.0812397674,2026-08-17,41155.0,empirical_verified_weekly_changes,42
262,-42.8639846743295,23514.327107279692,2026-08-17,41155.0,empirical_verified_weekly_changes,42
263,45.40579191991419,59841.75366464068,2026-08-17,41155.0,empirical_verified_weekly_changes,42
264,-12.269139804948049,36105.63551327363,2026-08-17,41155.0,empirical_verified_weekly_changes,42
265,-11.517457860337117,36414.990217578255,2026-08-17,41155.0,empirical_verified_weekly_changes,42
266,13.63922721545569,46768.223960520794,2026-08-17,41155.0,empirical_verified_weekly_changes,42
267,-16.09955005624297,34529.23017435321,2026-08-17,41155.0,empirical_verified_weekly_changes,42
268,61.87755102040816,66620.70612244897,2026-08-17,41155.0,empirical_verified_weekly_changes,42
269,1.2236440511858426,41658.59070926553,2026-08-17,41155.0,empirical_verified_weekly_changes,42
270,9.991068403708152,45266.82420154609,2026-08-17,41155.0,empirical_verified_weekly_changes,42
271,45.40579191991419,59841.75366464068,2026-08-17,41155.0,empirical_verified_weekly_changes,42
272,-6.7070565847217365,38394.71086255777,2026-08-17,41155.0,empirical_verified_weekly_changes,42
273,-11.506675143038779,36419.42784488239,2026-08-17,41155.0,empirical_verified_weekly_changes,42
274,4.5860695446226725,43042.39692108946,2026-08-17,41155.0,empirical_verified_weekly_changes,42
275,44.22533517705766,59355.936692118084,2026-08-17,41155.0,empirical_verified_weekly_changes,42
276,23.965141612200437,51017.85403050108,2026-08-17,41155.0,empirical_verified_weekly_changes,42
277,23.965141612200437,51017.85403050108,2026-08-17,41155.0,empirical_verified_weekly_changes,42
278,0.9936635944700462,41563.94225230414,2026-08-17,41155.0,empirical_verified_weekly_changes,42
279,2.7443964353227113,42284.456352957066,2026-08-17,41155.0,empirical_verified_weekly_changes,42
280,13.62157899924434,46760.96083713901,2026-08-17,41155.0,empirical_verified_weekly_changes,42
281,10.03147128245476,45283.45200629426,2026-08-17,41155.0,empirical_verified_weekly_changes,42
282,23.965141612200437,51017.85403050108,2026-08-17,41155.0,empirical_verified_weekly_changes,42
283,-24.583391099403855,31037.705393040345,2026-08-17,41155.0,empirical_verified_weekly_changes,42
284,13.160740840881438,46571.302893064756,2026-08-17,41155.0,empirical_verified_weekly_changes,42
285,38.04347826086957,56811.79347826087,2026-08-17,41155.0,empirical_verified_weekly_changes,42
286,12.621917974192767,46349.550342279035,2026-08-17,41155.0,empirical_verified_weekly_changes,42
287,-11.506675143038779,36419.42784488239,2026-08-17,41155.0,empirical_verified_weekly_changes,42
288,13.63922721545569,46768.223960520794,2026-08-17,41155.0,empirical_verified_weekly_changes,42
289,32.575359480246505,54561.38919409545,2026-08-17,41155.0,empirical_verified_weekly_changes,42
290,23.965141612200437,51017.85403050108,2026-08-17,41155.0,empirical_verified_weekly_changes,42
291,35.504996330378816,55767.0812397674,2026-08-17,41155.0,empirical_verified_weekly_changes,42
292,10.03147128245476,45283.45200629426,2026-08-17,41155.0,empirical_verified_weekly_changes,42
293,4.5860695446226725,43042.39692108946,2026-08-17,41155.0,empirical_verified_weekly_changes,42
294,61.87755102040816,66620.70612244897,2026-08-17,41155.0,empirical_verified_weekly_changes,42
295,32.575359480246505,54561.38919409545,2026-08-17,41155.0,empirical_verified_weekly_changes,42
296,16.104175377814943,47782.67337673974,2026-08-17,41155.0,empirical_verified_weekly_changes,42
297,-19.781239909589925,33014.03071520826,2026-08-17,41155.0,empirical_verified_weekly_changes,42
