report_date,capesize_5tc_usd_per_day,source,source_context
2021-05-17,34542.0,https://www.drycargomag.com/dry-bulk-week-19," Us Privacy Policy Publications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 19 17 May 2021 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize As the week progressed it became clear that the Capesize market wasn’t having a small retracement but was in for a more significant downturn as the 5TC dropped $6,972 week-on-week to settle at $34,542. While Friday’s sharp selloff in the Pacific on the back of West Australia to China C5 fixtures gave clear market visibility, the remainder of the market was operating on low physical activity as dark clouds from the paper market ensured sentiment was poor across the board. The C5 had a small lift on Monday but lowered -2.254 week-on-week to post at $12.173 by Friday. Out from Brazil to China, the C3 followed a similar early uptick to begin the week but quickly started to decline as charterers’ bids melted away with the declining forward curve to settle the week at $26.89. The North Atlantic could only watch the decline as activity in the region seemed virtually non-existent this week. How "
2021-06-07,20933.0,https://www.drycargomag.com/dry-bulk-week-22-2021,"Dry Bulk: Week 22 About Us About Us Contact Us Privacy Policy Publications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 22 07 June 2021 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize The Capesize market found little to support levels this week as a steady slide in rates saw the 5TC drop $4,681 over the week to settle at $20,933. The market was at a similar level only back in late March / early April where the 5TC found some support at the 17-20k range. Similar to previous weeks, activity appeared lacklustre while it was heard that tonnage levels had built up on several prompter positions, which combined with a general lack of cargoes to cause the weakness. In the West at the end of the week the Transatlantic C8 dropped a further $1,090 to $16,875. However, it was heard that more cargo was thought to be coming to the market. The fronthaul C9 at $37,365 was rumoured to have had some higher paying fixtures over the past couple of days giving some hope on the horizon for owners. In the Pacific the Transpacific C10 at "
2021-06-14,27752.0,https://www.drycargomag.com/dry-bulk-week-23-2021,"Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 23 14 June 2021 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize The Capesize market leapt up in the latter part of the week, erasing most of the losses since the closing week of May. The Capesize 5TC opened the week with a relatively paltry $20,933, took some moderate losses early in the week to $19,845 before rebounding strongly to close out the week at $27,752. The paper market was abuzz mid-week as FFA volumes spiked with the market sensing a turn around. The North Atlantic, which has struggled for activity in the past month, saw a rise in fronthaul cargo that fixed at significant premiums to the index. The C9 Fronthaul route rose $11,385 to close at $48,750. Out of Brazil to the Far East on the C3 route the beginning of the week saw split month loading dates and distressed vessels being taken advantage of earlier on. By midweek the focus was on first-half July loading where bid offers were seen to surge up wildly. While the Pacific tried to maintain some stability early on, the rises in western routes had owners in the east stiffening their bac"
2021-07-05,29106.0,https://www.drycargomag.com/dry-bulk-week-26-2021,"& Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 26 05 July 2021 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize There was a turning of the tide this week as rates initially rallied robustly before negative sentiment settled in to see rates plummet from midweek. The Pacific basin, and in particular the WC Australia/China (C5) market, was the early driver with rates pushing up on minimal fixing activity. The remainder of the market was also quiet at this time but was content to rally on the positive sentiment generated. The Capesize 5TC reached $34,299 on Tuesday before closing the week out at $29,106. As the sentiment changed, activity rose slightly with owners scrambling for cargoes. The C5 market lost $0.895 over the week to end at $11.055. The Atlantic Basin fared little better this week as the north Atlantic remains quiet with talk of several Capesize vessels being fixed for Panamax cargoes. Out of Brazil, Charterer bids were in constant reduction as the Brazil to China (C3) fell $1.885 over the week to close out at $25.81. Friday was a largely an inactive day after the eventful week as parties come to terms with the new levels. Panamax The BPI average returned its highest value since May 2010 as the imbalance of supply versus demand in the Atlantic impacted rates across most origin"
2021-07-19,28572.0,https://www.drycargomag.com/dry-bulk-week-28-2021,"Dry Bulk: Week 28 About Us About Us Contact Us Privacy Policy Publications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 28 19 July 2021 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize The Capesize market endured a week of eroding value across all regions as the 5TC lowered $2,430 week on week to settle at $28,572. While the Pacific’s West Australia to Qingdao C5 route closed out Friday up 25 cents to $10.841, appetite from major charterers in the spot market on this route have appeared tepid of late. Activity to the east of Australia for coal cargoes to Northern Asia remains strong while those coal cargoes destined for Europe, admittedly not so frequent, have been required to pay up for the longer duration backhaul route. Brazil this week was heard to have come under sustained pressure as major charterer Vale was heard early on in the week taking numerous vessels as value had ebbed away. Brazil to China C3 lowered $1.89 over the week to settle at $24.985. Further north in the Atlantic activity has b"
2021-07-26,32469.0,https://www.drycargomag.com/dry-bulk-week-29-2021,"Dry Bulk: Week 29 About Us About Us Contact Us Privacy Policy Publications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 29 26 July 2021 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize The market drifted sideways lacking a strong directional lead most of the week, with gains towards the end the 5TC average settling at $32,469 to close the week, up almost $4,000. Looking closer at the regional feel the Transpacific C10 fortunes were on the rise this week lifting over $11,300 to $38,763, while the Transatlantic C8 struggled to maintain what it had, dropping over $1,300 to close at $30,850. The ballaster Brazil to China C14 strengthened well this week by almost $5,000 yet still commands a lower value to the other two routes, although it is almost parity with the T/A C8. The market throughout the week had periods of inactivity as owners appeared to have drawn a line in the sand and were unwilling to lower further. This led to charterers seemingly having to chase the offers which in usual Capesize fashion immediately"
2021-08-02,35713.0,https://www.drycargomag.com/dry-bulk-week-30-2021,"ry Bulk: Week 30 About Us About Us Contact Us Privacy Policy Publications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 30 02 August 2021 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize The Capesize market strengthened this week as Pacific routes were affected by weather incidents pushing the 5TC up $3,244 week on week to settle at $35,713. China endured typhoon In-Fa throughout the week as it closed ports and disrupted tonnage flows along the eastern seaboard. The Transpacific C10 added a whopping $4,238 on Friday alone to close out the week at $45,413 as the effects translated through to the charter rates. The Backhaul C16 also turned up the heat on Friday, rising $4,460 to $11,895 as stronger fixtures had been heard in the latter part of the week. Owners reluctant to lock in for the discounted route now demand more for their vessel’s valuable time. The other Capesize routes couldn’t help but be influenced by the changing sentiment yet were less volatile in their movements. The Atlantic basin continues to suffer from a lack"
2021-08-09,34990.0,https://www.drycargomag.com/dry-bulk-week-31-2021,"anner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 31 09 August 2021 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize The Capesize market broke out of its recent range this week as the 5TC peaked on Thursday before easing Friday slightly down at $36,150. The Pacific routes strengthened throughout the week but softened abruptly on Friday for the Transpacific C10 to be down 485 week on week to $44,928. The Brazil to China C14 was the main mover settling at $34,990 on Friday, still a significant discount to the Pacific. The North Atlantic region continues to be the laggard as vessel and cargo counts remain perilously low. Panamax We have seen more activity this week in the build up to holidays in Singapore and Japan with both owners and charterers looking to find cover. The Black Sea grain season is fully underway and charterers have been busy sourcing tonnage from Asia. A 76,000-dwt was rumoured to have been placed on subjects basis delivery passing Singapore 10-11 August via the Black Sea redelivery Singapore-Japan at $31,000. Also a 82,0000-dwt was rumoured to have been fixed basis sailing Singapore with prompt dates for a trip via East Coast South"
2021-08-16,32025.0,https://www.drycargomag.com/dry-bulk-week-32-2021,"r Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 32 16 August 2021 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize The week had a quiet start due to Singapore’s National Day on Monday (9 August). By the end of the week both 5TC and BCI reached a new high since mid-May, at 4,766 and $39,526 respectively. The Atlantic appeared to be more active towards the weekend with C3 Brazil to China run jumping from $30,195 at one point to $32,025 on Friday. An early September stem from Tubarao to Qingdao was fixed at $32,500 and a second half September stem from Sudeste to Qingdao was fixed at $33,000. Brazilian activity also added support to C9 rate to record $58,250 on a standard Baltic type from the Continent back to the Far East. On the Pacific side, C5 west Australia to Qingdao went below $14,000 in mid of the week but climbed back to $14,677, whilst the related time charter route was marked at $45,513 by close of the week. Panamax A positive week in general with gains in both the Atlantic and Asian basins. A 82,000-dwt open in Kosichang being fixed basis Delivery DOP via East Coast south America to Singapore-Japan range for an"
2021-09-06,52099.0,https://www.drycargomag.com/dry-bulk-week-35-2021,"e Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 35 06 September 2021 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize The Capesize market crested over the past week as the 5TC retracted $4452 since last Friday to close out at $46,647. The north Atlantic basin, largely inactive over the past several months, has surged since mid-August settling today at $52,099 on the Transatlantic C8 and $79,600 on the Fronthaul C9. The fronthaul route has been particularly volatile with large swings between days for tonnage taking cargo back to the far east. Further south the Brazilian market to China eased throughout the week, now largely on par with value for tonnage in the Pacific basin. The voyage route Brazil to China C3 reduced 2.605 to close at $33.165. In the Pacific the market was active with numerous coal and iron ore perspectives, yet the West Australia to China C5 lowered 1.282 to $13.668 as ample tonnage options were heard in the region. While the Capesize market retraced its steps slightly this week earnings overall remain robust and healthy for ow"
2021-09-27,61309.0,https://www.drycargomag.com/dry-bulk-week-38-2021,"tory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 38 27 September 2021 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize The Capesize market continued its assertive rally this past week reaching new highs in dramatic fashion. The Capesize 5TC opened the week at $53,240 and never looked like taking a backward step as it closed out the week a staggering $8,069 up settling Friday at $61,309. The main driving force for the market came from the Pacific, as West Australian charterers were caught early on in the week dealing with a slim selection of choices and troubled vessel schedules resulting from the previous week’s weather in eastern China. The West Australia to China C5 leapt up $3,759 at the beginning of the week to $20,145 before regressing on Friday to $19,082. Meanwhile, the Transpacific C10 closed the week out at a hefty $67,000, off the previous day’s high of $70,742. Heading west into the Atlantic it’s heard that owners are on the hunt for fronthaul cargoes to the detriment of Transatlantic business as we are firmly into Q4 Atlantic strategy. Transatlantic C8 are now"
2021-10-11,83865.0,https://www.drycargomag.com/dry-bulk-week-40-2021,"ublications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk - Week 40 11 October 2021 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize The Capesize market continued its bull rally this week as we move into the tail-end quarter of the year. The Capesize 5TC managed a high of $86,953 on Thursday before closing out the week on a softer note at $83,865. Throughout the earlier part of the week the Pacific basin rose in tandem with the Atlantic on strong sentiment. But was seen to soften as the week ended leaving the Atlantic paying a significant premium. The Transatlantic C8 closed at $95,550 to the Transpacific C10 at $77,692. The Backhaul C16 lifted a shocking +16,175 over the week to close at $62,650. In this prime earning period owners are reluctant to lock in precious time performing positioning cargoes. The opportunity cost of forgoing higher paying fixtures is forcing charterers to make substantial lifts to their bids. The Fronthaul C9, on the higher end of the value spectrum, is reaching well into the six digit levels now as the ro"
2021-11-01,41600.0,https://www.drycargomag.com/dry-bulk-week-43-2021,"Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 43 01 November 2021 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize The Capesize market was in dire straits this week as tonnage levels were heard to be building while many areas had minimal activity as the 5TC dropped -15,398 to $36,065 week on week. The Pacific Basin was under pressure earlier on in the week but did find a floor mid-week, albeit at a significant discount to the Atlantic Basin. The Transpacific C10 ended the week on an upbeat at $32,979, while the Transatlantic C8 struggled the whole week to find a footing coming off -4300 on Friday alone to settle at $41,600. The large disparity between the Pacific and Atlantic oceans made for difficulties throughout the week in pricing the minimal Atlantic business available, which was compounded when combined with the strong backwardation in the paper markets for the remainder of Q4. Trade from Brazil to China lowered severely throughout the week with the ballaster timecharter route C14 dropping to $28,195. While rates have now halved from their highs in early October, levels are still thought to be robust and we are only part way through the Q4 high season. Panamax The week has seen a large drop in rates across all of the routes, which was not helped by a lack of activity in the first half. With new lows, ho"
2021-11-08,27199.0,https://www.drycargomag.com/dry-bulk-week-44-2021,"Dry Bulk: Week 44 About Us About Us Contact Us Privacy Policy Publications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 44 08 November 2021 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize The Capesize market has endured another difficult period of sliding rates as the 5TC sustained losses week-on-week of -8866 to close out at $27,199. On the brighter side, after a month of descent, the Capesize market sentiment closed on a positive note for the week as a firmer footing appeared to form around several routes. Sustainable or not, it will be welcomed by some as a breather. While physical markets weren’t overly busy this week, especially with a public holiday muting Thursday, the same cannot be said of the paper markets as solid fixture volumes were recorded as traders managed positions. The earning spread between basins closed slightly this week as the Transpacific C10 now at $23,987 compares to the Transatlantic at 32,610. However, the Atlantic sentiment has had a not insignificant bump up to close the week. The West Aust"
2021-11-22,29938.0,https://www.drycargomag.com/dry-bulk-week-46-2021,"k 46 About Us About Us Contact Us Privacy Policy Publications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 46 22 November 2021 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize The Capesize market closed out a generally underwhelming week with positive sentiment and an uptick in the final days with the 5TC lifting +2905 to settle at $29,938. Rates are down week on week and the routes appear to now be oscillating in a trading range. Fundamentals are said to have improved at the later end of the week, but whether they have enough impetus to break above the current upper range is uncertain. In the Atlantic region the Transatlantic C8 now resides at $33,500 to the Transpacific C10 at 31,562. The China-Brazil Ballaster C14 route, meanwhile, continues to lag at $24,582. Iron ore trades out of Brazil to Asia are now fixing quite often for second-half December loading dates as we begin to close out the Q4 season. With iron ore prices plummeting to sub $100 per mt levels, questions are being posed as to the implications for shipping. W"
2021-12-13,40035.0,https://www.drycargomag.com/dry-bulk-week-49-2021,"Dry Bulk: Week 49 About Us About Us Contact Us Privacy Policy Publications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 49 13 December 2021 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize The Capesize market peaked mid-week from its recent rally as the 5TC marked down -$1344 on the last day of the week to settle at $40,035. A tonnage tightness in several positions, particularly in the north Atlantic, led to gains early on in the week. However, sustained downward pressure from the Pacific and Ballaster routes took its toll as the week progressed. The West Australia to China C5 closed out at $13.732. And while the route suffered substantial losses to end the week, there is said to be tightness on loading position in the nearby dates. The Transpacific C10 now rates $39,308, while the China Brazil China ballaster route C14 now rates at $27,268 to the Transatlantic C8 at a stronger $52,750. The Brazil to China C3 heading into next week will largely be focusing on loading dates in the new year. This will likely coi"
2022-01-10,20167.0,https://www.drycargomag.com/dry-bulk-week-1-2022,"Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 1 10 January 2022 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize The Capesize Baltic index returned from year-end holidays this week and immediately saw activity coming from the usual West Australia iron ore flow. Closing out 2021 at $19,176 the Cape 5TC ended its first week in 2022 at $20,167. Initial movement in the market at the beginning of the week appeared positive as physical rates lifted slightly, yet paper markets took the opposite view, leading the 5TC to sink midweek before lifting again for the end of week. The majority of the weeks trade activity came from the West Australia region to China as the C5 route settled up +.459 Friday to close at $9.632. Fixtures out of Brazil and the North Atlantic was more muted, as to be expected this time of the year. While activity was low the tightness of vessels in the region was heard to be high as several vessels were having schedule delays leaving the area primed for rate spikes. The Brazil to China C3 settled for the week at $2"
2022-01-17,12407.0,https://www.drycargomag.com/dry-bulk-week-2-2022,"Dry Bulk: Week 2 About Us About Us Contact Us Privacy Policy Publications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 2 17 January 2022 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize The Capesize market endured a somewhat traditional post-holiday Q1 drop as the 5TC descended -7760 over the week to settle at $12,407. Trading activity was relatively quiet over the week as news from Brazil reported high rainfall affecting mining operations of iron ore flow. The Brazil to China C3 was expectedly softer as the route settle down to $19.175. The Backhaul C16 route from North China to Europe was one of the harder hit routes over the week seeing the route turn negative by Thursday to settle Friday at -$5275, a negative rating implying the voyage rate received by owners for cargo isn’t enough to cover vessel expenses of the trip. The Pacific managed to maintain a more stable flow of cargo out of West Australia. But even from this region markets cargoes were underwhelming. The West Australia to Qingdao C5 closed"
2022-01-24,11200.0,https://www.drycargomag.com/dry-bulk-week-3-2022," Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 3 24 January 2022 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize There was little support to be found for the Capesize market over the last week as dwindling rates and rising bunker prices slashed earnings for owners with the 5TC Weighted Average dropping to $7,390. The Pacific had little further left to drop as the transpacific C10 was priced at sub operating expense levels of $4,200. The Atlantic basin has fared slightly better, yet very few fixtures were heard. The Transatlantic C8 lowered - $8,100 over the week to settle at $11,200. Fronthaul business was more difficult to place over the week as shorter duration variants were seen to lower their values quicker, while longer haul trips proved more resistant to the negative sentiment. The negative sentiment ultimately proved too much for the C9 route and by the end of the week closed at $27,950, down -$7,825. The high price of fuel bunkers is coming at an inopportune time as they now take a large portion of voyage rate value having a detrimental effect on voyage rates. Both the West Australia to Qingdao C5 at $6.786 and the Brazil to China C3 at $17.28 came under heavy pressure. Panamax It was a further week in the doldrums for the Panamax market, as thin cargo volumes "
2022-01-31,6963.0,https://www.drycargomag.com/dry-bulk-week-4-2022,"a kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 4 31 January 2022 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize The Capesize market looked to have found a bottom by week’s close as rates descended throughout before bouncing back a little at the end. The 5TC weighted average opened the week at $7,390, descended to a low of $5,826 before settling at week’s end to $8,918. Both the Transpacific C10 and Brazil China C14 ballaster route priced below the index during the week both showed upticks to close at $6,963 and $8,023 respectively. The Transatlantic C8 continues to command a premium over the other regions yet was largely left unaffected over the week as the route closed at $11,325, up +125 compared to end of last week. West Australian miners were mildly active with fixtures over the last few days but were largely in the driving seat pushing down prices and providing meagre returns to owners as the C5 closed at $7.523. With the rates finding a floor, there is mixed views on whether there is any drive to lift rates from the doldrums. However, as Chinese New Year is about to begin many in the market will go quiet during this time so odds are stacked against any revival. Panamax It proved to be an"
2022-02-07,10302.0,https://www.drycargomag.com/dry-bulk-week-5-2022,"Dry Bulk: Week 5 About Us About Us Contact Us Privacy Policy Publications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 5 07 February 2022 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize The Capesize market traded sideways this week as the 5TC closed at $10,302, an improvement of +1384 over the week. Lunar New Year holidays ensured the market was more subdued with holidays across Asia. Fixture activity looked to increase towards the end of the week. However, this was mainly based around the usual trade routes of West Australia to China C5, which closed at $7.164, and Brazil to China C3 which settled at $20.26. For the low earnings inherent in the voyage rates, they are relatively highly priced. This is due to the increased influence that bunker fuels are having on the market. Energy demand globally is seeing owners pay substantially more to fuel their vessels as Low Sulphur Bunker Fuel prices now well over $700 per mt. With all traders due back fr"
2022-02-14,15397.0,https://www.drycargomag.com/dry-bulk-report-week-6-2022,"g Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk Report - Week 6 / 2022 14 February 2022 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize There was positive sentiment throughout the dry freight sector this past week, including Capesize, as traders returned from Lunar New Year holidays. Activity was clearly seen to be elevated as the Capesize 5TC rose +5095 over the week to close on a mild Friday at $15,397. All regions in the market were affected. However, the Transpacific C10 was coming from a lower level and saw the most gains to now be priced at $11,092. The Transatlantic C8 and the ballaster C14 closed at $18,875 and $14,982 respectively. On the voyage basis the West Australia to China C5 closed at $8.559, while the Brazil to China C3 at $23.485 - significant lifts for both routes. The softer day to close the week is thought to be a case of too much too soon, with the market overly excitable to see a repeat of last year’s bull run. In classic Capesize style the sector looks to have stalled out. Yet to the relief of many owners, rates are back well into the five digit levels. With smaller "
2022-02-21,13888.0,https://www.drycargomag.com/dry-bulk-week-7-2022,"ns Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk Report: Week 7 / 2022 21 February 2022 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize The Capesize market struggled to hold its value last week as rates ebbed away across all routes. Closing Friday some reprieve was found as the Capesize 5TC closed on a positive up note +1888 to settle at $13,888. The Pacific region which experienced stronger swings compared to the other regions saw the Transpacific C10 change +1546 week on week concluding at $9,125. In the Atlantic rates were seen to dip midweek, yet pushed up strongly on Friday as several stronger fronthaul fixtures were reported although some of these for breaching ice prone regions. The Fronthaul C9 was seen closing up +5600 to $37,350. The Brazil to China C3 market was relatively quiet as it also softened throughout the week. Yet it was also swept up in the positive end of week sentiment as it closed +0.685 to settle at $21.605. On a time charter basis the Brazil to China C14 now prices at $10,973. Moving into next week on a po"
2022-02-28,14026.0,https://www.drycargomag.com/dry-bulk-report-week-8-2022,"nline Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk Report: Week 8 / 2022 28 February 2022 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize The Capesize market did get off to a positive start this week as rates were building strongly off improved sentiment. But as events in Europe took hold, the market abruptly changed course. The Capesize 5TC reached a high of $18,181 Wednesday before shedding -4155 by weeks end to close at $14,026. Increased fuel prices are eating into voyage rate earnings while routes like the West Australia to China C5 closed the last day of the week down -1.505 to $8.80. On the ballaster Brazil to China C3 route, rates were also seen to soften to $21.695 by close of week. The Transpacific C10, where the bulk of Capesize tonnage resides currently, came under heavy pressure settling down -6088 to $11,154. This is contrast to the Transatlantic C8 which saw only a slight easing down -1125 to $16,325. The Capesize market - along with other shipping sectors - now find themselves in the unenviable situation of being cut off from several trade routes due to war risk as vessels are now being halted, turned"
2022-03-14,22195.0,https://www.drycargomag.com/dry-bulk-week-10-2022," Us Contact Us Privacy Policy Publications Dry Cargo Magazine Dry Cargo Handling Directory Advertising Magazine Advertising Online Banner Advertising Newsletter Banner Advertising Online Lead-Generating Content Media kit DCi Media Pack Editorial Programme Advertising Rates News Latest News Dry Bulk Trade & Commodities Shipping & Transport Ports & Terminals Engineering & Equipment Breakbulk Regional Focus Events Subscribe Dry Bulk: Week 10 / 2022 14 March 2022 Dry Bulk | Trade & Commodities | Shipping & Transport Capesize The Capesize market appeared to get caught up in the wider market rallies this week as geopolitical tensions run high, with the 5TC lifting $8635 over the week to settle at $22,195. Tailwinds surely helped push the market higher but plenty of physical activity supported the rising rates. Fresh demand in Europe for alternative energy sources other than gas was answered by coal suppliers. Sources from as far afield as Eastern Australia sprang into life. The backhaul index C16 rose from $425 per day to $14,550 an increase of $14125 in five days! The Atlantic basin was not left out of the action with a mix of coal and iron ore cargos that had owners raising their rates. The transatlantic C8 rose $8625 week on week to $23,050. The transpacific round voyage, C10, closed the week $19,633 up $6,625. Bunkers continue to play havoc with voyage rates and are now responsible for "
