observation_id,source_file,source_file_type,api_snapshot_timestamp,observation_timestamp,ais_received_timestamp,freshness_minutes,imo,mmsi,vessel_name,vtype_raw,vtype7_bulk_candidate,lat,lon,speed,course,nav_status,destination,zone_name,source,raw_record_index,exact_duplicate_observation,imo_observation_sequence
zone_australia_gladstone_hay_point_20260828T041615Z.json_29,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28T04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T03:57:32Z,18.716666666666665,9990703,563266600,KARLA BULKER,7,True,-23.85173,151.31262,0.0,80.0,5,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,29,True,1
zone_australia_gladstone_hay_point_20260828T041615Z.json_30,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28T04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T03:06:25Z,69.83333333333333,9689897,565285000,STRATEGIC HARMONY,7,True,-23.85092,151.47758,0.0,86.0,1,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,30,True,1
zone_australia_gladstone_hay_point_20260828T041615Z.json_31,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28T04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T04:08:40Z,7.583333333333333,9947768,636093091,BBC URANUS,7,True,-23.83291,151.26311,0.0,109.0,5,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,31,False,1
zone_australia_gladstone_hay_point_20260828T041615Z.json_32,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28T04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T02:33:42Z,102.55,9383508,352721000,HPC GALAXY,7,True,-23.88196,151.59079,0.3,142.0,1,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,32,True,1
zone_australia_gladstone_hay_point_20260828T041615Z.json_33,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28T04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T03:05:40Z,70.58333333333333,9212452,357800000,WINCANTON,8,False,-23.86608,151.61309,0.0,209.0,1,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,33,True,1
zone_australia_gladstone_hay_point_20260828T041615Z.json_34,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28T04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T03:06:05Z,70.16666666666667,9883560,357138000,BUENA AMISTAD,8,False,-23.83258,151.26119,0.0,282.0,5,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,34,True,1
zone_australia_gladstone_hay_point_20260828T041615Z.json_35,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28T04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T03:07:55Z,68.33333333333333,963917700,503004550,BRUCE,0,False,-23.76932,151.18899,1.7,102.0,0,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,35,True,1
zone_australia_gladstone_hay_point_20260828T041615Z.json_36,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28T04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T03:11:42Z,64.55,,503720000,KALEEN,7,True,-23.82868,151.24198,1.0,511.0,15,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,36,True,1
zone_australia_gladstone_hay_point_20260828T041615Z.json_37,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28T04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-28T02:46:14Z,90.01666666666667,,503161670,CAPE GLOUCESTER,6,False,-23.83236,151.24204,0.0,191.0,15,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,37,True,2
zone_australia_gladstone_hay_point_20260828T041615Z.json_38,zone_australia_gladstone_hay_point_20260828T041615Z.json,zone,2026-08-28T04:16:15+00:00,2026-08-28T04:16:15+00:00,2026-08-27T23:51:32Z,264.71666666666664,,503647600,HERON ISLANDER,6,False,-23.88475,151.38379,25.6,67.3,15,,AUSTRALIA_GLADSTONE_HAY_POINT,myshiptracking_zone,38,True,3
